背_Bc02C05=_Bk06A01=_Ef04B03=_Fa03D01=_Hg10E01=_Hi20A01=_Hi39C01=_Hj24A01=_Ib19B01=_If03D01=_Kb01B01=	称职_Ed49A06@	守护神_Am03D02#
妈妈_Ah04B01=_An07C01=	飘_Id13A01=	风_Bf02A01@_Da19A02=_Di14A01=_Di14C01=_Dk27A10=
水_Be05B01=_Bg01A01@_Bg01B01=_Dn09A02=	美丽_Eb30A01=	彩虹_Bf04A01=
雪_Bf01B01=_Ec04A01=_Jd10B02=	美丽_Eb30A01=	精灵_Dh01C01=_Ee15A01=
生命_Da17A01=	美丽_Eb30A01=	鲜花_Bh02A45#
树叶_Bh11B01=	飞舞_Id13A01=	蝴蝶_Bi20A01=
眼睛_Bk03A01=	迷人_Ed40A01=	葡萄_Bh07A24=
烟花_Bp36B02=	游_Fb01A11=_Hh06B01=_Hj49A01=	鱼儿_Bi14A01=
船_Bo22A01=	冲_Be01A02=_Ec11A01=_Ed15A01=_Fa21A05=_Fa24C01=_Fd08D01=_Hd08B01=_Hh03A04=_Kb01A02=_Kb07B01=	野马_Bi06A11#
天空_Cb07A01=	五颜六色_Ec06B01=	彩云_Bf02B04=
人_Aa01A01=_Ab02B01=_Dd17A02=_De01B02=_Dn03A04=	奔跑_Fb01B01=	老虎_Bi02B01=
毛_Bj02B01=_Bk11A01@_Bk11A06=_Eb33B01=_Ga09C01=_Ih06B04=	柔软_Eb10B01=	缎子_Bq02A01=
人们_Aa01C01=	散开_Ie10B01=	兔子_Bi07C01=
人_Aa01A01=_Ab02B01=_Dd17A02=_De01B02=_Dn03A04=	开放_Ib21A01=	花_Ac03A01=_Bb02B01=_Bh02A01=_Bh11C01=_Dg01A01=_Dl02A01=_Ec06B01=_He13B01=
人_Aa01A01=_Ab02B01=_Dd17A02=_De01B02=_Dn03A04=	渺小_Ed20B01=	星_Ae17A02=_Bb02B01=_Bd01B01=
风_Bf02A01@_Da19A02=_Di14A01=_Di14C01=_Dk27A10=	慈祥_Ee01B01=	母亲_Ah04B01=
话_Dk11A01=	汹涌_Ed21C01=	潮水_Bf07A01=
人_Aa01A01=_Ab02B01=_Dd17A02=_De01B02=_Dn03A04=	开心_Ga01A01=	鸭子_Bi13B01=
爱_Gb09A01=_Gb09B01=_Gb17C01=_Jc07A01=	照亮_Ia07A02=	阳光_Bg03B02=
老师_Ae13A01=	精心_Ee28A01=	园丁_Ae02A12=_Ae13A01=
树叶_Bh11B01=	跳_Fb02A01=_Id14C01=_Je09B01=	蝴蝶_Bi20A01=
作业_Di19B01=_Dk03C01=	多_Dn05B04=_Dn05C01=_Eb01A01=_Ih05A01=_Ka01A02=_Ka01B01=_Ka05D01=	小山_Be04A03=
泡泡_Bg02A01=	圆圆的_Ea13B01=	眼睛_Bk03A01=
眼珠_Bk03A06=	亮晶晶_Eb18A05=	宝石_Ba08A06#
人们_Aa01C01=	快乐_Ga01A01=	神仙_Dh01A01=
母爱_Df04B07#_Gb09B09#	抚摸_Fa01C01=	春风_Bf02A17@
人们_Aa01C01=	跑_Fb01B01=_Hj07A01=_Hj38A01=_Ia10B01=	鹿_Bi05A01=
人_Aa01A01=_Ab02B01=_Dd17A02=_De01B02=_Dn03A04=	辛勤_Ee24A01=	园丁_Ae02A12=_Ae13A01=
树_Bh01A01=_Hc05A01=_Hg07A01=	好看_Eb30A01=	图纸_Bp17C14#_Dk18A01=
人_Aa01A01=_Ab02B01=_Dd17A02=_De01B02=_Dn03A04=	美丽_Eb30A01=	花_Ac03A01=_Bb02B01=_Bh02A01=_Bh11C01=_Dg01A01=_Dl02A01=_Ec06B01=_He13B01=
教师_Ae13A01=	培育_Hg07A01=	园丁_Ae02A12=_Ae13A01=
人们_Aa01C01=	成长_Ib01C02=	树苗_Bh12B03#
祖国_Di02A22#	璀璨_Eb18A02=	明珠_Ba08A06#
人_Aa01A01=_Ab02B01=_Dd17A02=_De01B02=_Dn03A04=	快乐_Ga01A01=	鱼_Bi14A01=
垂柳_Bh01A12=	亭亭玉立_Eb30A11=	少女_Ab01B04=
球_Bb04A01=_Bd03A01=_Bp12B01=_Cb23E03=	飞_Bo03A06=_Eb23A01=_Fd01A01=_Hf03A04=_Ia10B01=_Ka16C01=	箭_Bo29B01=
大地_Cb07B01=_Di01A01=	睡_Fd03A01=_Hj32B01=	母亲_Ah04B01=
菊花_Bh02A03=	翩翩起舞_Hh04B01=	小姑娘_Ab01B04=
人们_Aa01C01=	平凡_Ed04D01=	沙_Bb02A02=_Bm04D01=_Eb16E01=
阳光_Bg03B02=	活蹦乱跳_Ee09B01=	精灵_Dh01C01=_Ee15A01=
春天_Ca19B01=	美丽_Eb30A01=	音符_Dk04C02#
雪花_Bf01B01=	调皮_Ee09C01=	蝴蝶_Bi20A01=
春天_Ca19B01=	顽皮_Ee09C01=	小姑娘_Ab01B04=
脸蛋_Bk02B04=	圆圆的_Ea13B01=	苹果_Bh07A14=
眼睛_Bk03A01=	明亮_Eb18A01=	宝石_Ba08A06#
爷爷_Ab02A04=_Ah02B01=	照亮_Ia07A02=	灯塔_Bn21A03#
人们_Aa01C01=	淘气_Ee09C01=	猴子_Bi04A03=
眼睛_Bk03A01=	可爱_Ed40A01=	宝石_Ba08A06#
太阳_Bd02A01=_Bg03B02=	红_Dj04B02=_Ec01A01=_Ed25A01=_Ed25C01=_Ee37A01=_If03C01=	苹果_Bh07A14=
人_Aa01A01=_Ab02B01=_Dd17A02=_De01B02=_Dn03A04=	自由自在_Ee10D01=	鱼_Bi14A01=
花_Ac03A01=_Bb02B01=_Bh02A01=_Bh11C01=_Dg01A01=_Dl02A01=_Ec06B01=_He13B01=	飞舞_Id13A01=	蝴蝶_Bi20A01=
祖国_Di02A22#	屹立_Ea02A03=_Ea08B02=_Id07A01=	巨人_Ac01A01=
精灵_Dh01C01=_Ee15A01=	开心_Ga01A01=	孩子_Ab04B01=_Ah14C01=
母爱_Df04B07#_Gb09B09#	载_Ca18A01=_Hf05C02=_Jd03A01=_Jd06A01=	扁舟_Bo22A02=
笑容_Dc04B07=	灿烂_Eb18A02=	阳光_Bg03B02=
生命_Da17A01=	川流不息_Hj63D01@	河流_Be05B01=
青春_Ca16A01=_Ca19B01=_Eb36B01=	绽放_Ib21A01=	烟火_Bg03A12=_Bp36B02=_Br03A03=
思绪_Df01A04=_Df01A08=	飞舞_Id13A01=	蒲公英_Bh08A28@
目光_Dc04B05=	温暖_Eb26D01=	春风_Bf02A17@
雨滴_Bf01A02=	跳舞_Hh04B01=	音符_Dk04C02#
高粱_Bh05A13=	害羞_Ic02A01=	女孩_Dd15D04#
晚霞_Bf04B02#	花枝招展_Eb30A03=	小姑娘_Ab01B04=
车子_Bo21A01=_Bo21A06=	慢慢_Ka08C01=	蜗牛_Bi18A43=
爱情_Df05C01=	温柔_Ed15C01=	月光_Bg03B05=
秋_Ca03A01=_Ca18A01=_Ca19D01=_Ib22D01=	穿梭_Ka11A01=	风_Bf02A01@_Da19A02=_Di14A01=_Di14C01=_Dk27A10=
苹果_Bh07A14=	红扑扑_Ec01A01=	脸庞_Bk02B04=
蝴蝶_Bi20A01=	美丽_Eb30A01=	精灵_Dh01C01=_Ee15A01=
一生_Ca13A01=	短暂_Eb25A01=	烟火_Bg03A12=_Bp36B02=_Br03A03=
老师_Ae13A01=	撒_Fa30C01=_Id09C01=	春雨_Bf01A12#
苹果_Bh07A14=	火红_Ec01A01=	脸蛋_Bk02B04=
阳光_Bg03B02=	破碎_Eb07E01=	时光_Ca03B01=_Ca04A01=
友情_Db10B01=	绽放_Ib21A01=	花朵_Bh11C01=
字_Bg07A19=_Bp19A01=_Dd15B07=_Dk05A01=_Dk05A02=_Dk05E01=_Dk06A01=_Hj51B02=	端端正正_Ea09A01=	做人_Hi01B01=
荷花_Bh02A04=	摆动_Fa32B01=_Id14D01=	少女_Ab01B04=
水花_Bg02A01=	闪烁_Ia07B02=	星星_Bd01B01=_Eb01B01=
话_Dk11A01=	落_He15B01=_Id05A01=_Id09C01=_Ie11B02=_Ih06B01=_Ja06A01=_Je12A01=	石头_Bm04A01=
松柏_Bh01A52=	耸立_Id07A01=	战士_Ae10D01=
眼睛_Bk03A01=	圆溜溜_Ea13B01=	皮球_Bp35A02@
表情_Dc04B01=	爆发_Jd07B03=	火山_Be04A15#
叶子_Bh11B01=_Bo32A02=	活泼_Ed14C01=	小孩_Ab04B01=
书_Dk05E01=_Dk14C02=_Dk16A01=_Dk20B01=_Hg11A01=	珍贵_Ed27A01=	金子_Bm01B01=
弟弟_Ah09B01=	温顺_Ee07C01=	鹿_Bi05A01=
老师_Ae13A01=	奉献_Hi26C02=	蜡烛_Bp22B01=
草_Bh03A01=_Bh09A42=_Dk05E09=_Dk19C02=_Eb35B01=_Ee27B01=_Hg16A02=	跳舞_Hh04B01=	少女_Ab01B04=
树叶_Bh11B01=	跳舞_Hh04B01=	蝴蝶_Bi20A01=
大树_Bh01A01=	守护_Hb04B01=_Hi37C01=	老人_Ab02A01=_Ah04C01=_Ai02B01=
雪花_Bf01B01=	飞舞_Id13A01=	羽毛_Bk11A06=
记忆_Da16C01=_Gb07A01=	蔓延_Ih03A04=	线_Bp04B01=_Cb23B01=_Cb27B01=_Dd13A01=_Dn08A51=
妈妈_Ah04B01=_An07C01=	守护_Hb04B01=_Hi37C01=	花匠_Ae02A12=
人_Aa01A01=_Ab02B01=_Dd17A02=_De01B02=_Dn03A04=	愤怒_Ga03A01=	公牛_Bi06C02=
柳枝_Bh10C08=	抚摸_Fa01C01=	手_Aa01A07=_Bk08C01=_Fa06A01=_Ka24A02=
友情_Db10B01=	懵懂_Ee14C01=	蝴蝶_Bi20A01=
星星_Bd01B01=_Eb01B01=	注视_Fc04A02=	小孩子_Ab04B01=
人_Aa01A01=_Ab02B01=_Dd17A02=_De01B02=_Dn03A04=	追逐_Gb04C01=_Hj67C01=	野马_Bi06A11#
枝叶_Da01A31=	细_Ea03C01=_Ea06B01=_Eb16B01=_Eb33C01=_Ee28A01=	手_Aa01A07=_Bk08C01=_Fa06A01=_Ka24A02=
时间_Ca03B01=	顽皮_Ee09C01=	男孩子_Ab03A07#
青春_Ca16A01=_Ca19B01=_Eb36B01=	燃烧_Ia09A01=	火_Bg03A01@_Df06C01=_Ga03A03=
事_Da01A01=_Da01C01=_Di19A01=_Di22A01=_Hi37B01=_Hj19A01=	耀眼_Eb18A02=	珍珠_Bm16A01=
人_Aa01A01=_Ab02B01=_Dd17A02=_De01B02=_Dn03A04=	坚强_Ee12B01=	树苗_Bh12B03#
眼睛_Bk03A01=	晶莹剔透_Eb19A02=	露珠_Bf03A01=
爸爸_Ah04A01=	可爱_Ed40A01=	孩子_Ab04B01=_Ah14C01=
人_Aa01A01=_Ab02B01=_Dd17A02=_De01B02=_Dn03A04=	胆小_Ee13B01=	蟑螂_Bi18A07=
青春_Ca16A01=_Ca19B01=_Eb36B01=	五彩斑斓_Ec06B01=	画卷_Dk19A12@
人_Aa01A01=_Ab02B01=_Dd17A02=_De01B02=_Dn03A04=	奔跑_Fb01B01=	兔子_Bi07C01=
妈妈_Ah04B01=_An07C01=	守护_Hb04B01=_Hi37C01=	天使_Dh01A08=
葡萄_Bh07A24=	晶莹_Eb18A05=	玉石_Bm16B01=
人_Aa01A01=_Ab02B01=_Dd17A02=_De01B02=_Dn03A04=	纯洁_Ee43A02=	白纸_Bp17C14#
人_Aa01A01=_Ab02B01=_Dd17A02=_De01B02=_Dn03A04=	窜_Hg18B01=_Hj38A04=	火箭_Bo31A01=
叶子_Bh11B01=_Bo32A02=	美丽_Eb30A01=	扇子_Bp34B01=
春风_Bf02A17@	抚摸_Fa01C01=	母亲_Ah04B01=
火苗_Bg03A05=	绚丽_Eb30A07=	精灵_Dh01C01=_Ee15A01=
教室_Bn03A14=	爆发_Jd07B03=	火山_Be04A15#
时间_Ca03B01=	奔驰_Fb01B04=	骏马_Bi06A06=
果子_Bh13A01=	透明_Eb19A02=	水晶_Ba01F09#
书籍_Dk20B01=	载_Ca18A01=_Hf05C02=_Jd03A01=_Jd06A01=	马车_Bo21A27#
人_Aa01A01=_Ab02B01=_Dd17A02=_De01B02=_Dn03A04=	灵活_Ed14B01=	猴_Bi04A03=_Dd15C02#_Fb03B01=
飞机_Bo22C01=	翱翔_Fd01A01=	雄鹰_Ak01A01=_Bi12A01=
人_Aa01A01=_Ab02B01=_Dd17A02=_De01B02=_Dn03A04=	旋转_Id15A01=	车轮_Bo25C01=
枫叶_Bh11B02=	火红_Ec01A01=	地毯_Bp28C02#
一生_Ca13A01=	厚重_Eb13A01=	悲剧_Dk29A37#
汽车_Bo21A26#	快速_Eb23A01=	流星_Bd01B14=_Dk30B05#
人们_Aa01C01=	照亮_Ia07A02=	明灯_Bp01A17#_Hj43A01=
天空_Cb07A01=	透亮_Eb18A01=_Eb18A01=_Eb19A02=_Gb08A01=	蓝宝石_Ba08A06#
太阳_Bd02A01=_Bg03B02=	火红_Ec01A01=	火球_Bb04A07#
人们_Aa01C01=	害怕_Ga16B01=	兔子_Bi07C01=
天空_Cb07A01=	湛蓝_Ec02A03=	大海_Be05A01=
人们_Aa01C01=	滋润_Eb27E01=	水_Be05B01=_Bg01A01@_Bg01B01=_Dn09A02=
书_Dk05E01=_Dk14C02=_Dk16A01=_Dk20B01=_Hg11A01=	吸引_Je04A02=	磁铁_Bm02B05=
事_Da01A01=_Da01C01=_Di19A01=_Di22A01=_Hi37B01=_Hj19A01=	扎根_Hd20C10#	树根_Bh11A02=
脸蛋_Bk02B04=	红扑扑_Ec01A01=	桃花_Bh02A44#
沙子_Bb02A02=_Bm04D01=	柔软_Eb10B01=	海绵_Bm17C02#
春雨_Bf01A12#	无私_Ee40D01=_Ee40D05=	母亲_Ah04B01=
夏天_Ca19C01=	多变_Ih01A03=	娃娃_Ab04B01=
幸福_Da09A01=_Ef09A01=	简单_Eb01B01=	白开水_Bg01A07=
人_Aa01A01=_Ab02B01=_Dd17A02=_De01B02=_Dn03A04=	飞快_Eb14A01=	小鸟_Bi11B01=
脸蛋_Bk02B04=	红彤彤_Ec01A01=	苹果_Bh07A14=
雪_Bf01B01=_Ec04A01=_Jd10B02=	圣洁_Ee43A02=	精灵_Dh01C01=_Ee15A01=
眼睛_Bk03A01=	漂亮_Eb30A01=	红宝石_Ba08A06#
虾_Bi16B01=	追逐_Gb04C01=_Hj67C01=	小孩子_Ab04B01=
人们_Aa01C01=	飞翔_Fd01A01=	鸟儿_Bi11B01=
大气层_Dd07A30#	美丽_Eb30A01=	薄雾_Bf05B06#
人们_Aa01C01=	飞_Bo03A06=_Eb23A01=_Fd01A01=_Hf03A04=_Ia10B01=_Ka16C01=	风_Bf02A01@_Da19A02=_Di14A01=_Di14C01=_Dk27A10=
人_Aa01A01=_Ab02B01=_Dd17A02=_De01B02=_Dn03A04=	宽广_Ea04B01=	天空_Cb07A01=
眼睛_Bk03A01=	黑色_Bg06A11#	珍珠_Bm16A01=
人们_Aa01C01=	可爱_Ed40A01=	精灵_Dh01C01=_Ee15A01=
青春_Ca16A01=_Ca19B01=_Eb36B01=	逝去_Hf07A06#	流水_Bg01A02=
叶子_Bh11B01=_Bo32A02=	飘落_Id13A01=	雪花_Bf01B01=
阳光_Bg03B02=	甜甜的_Ec09A01=_Ef09A01=	面包_Br05A12#
西瓜_Bh07A56#	圆_Cb07A01=_Dj05A01=_Ea13B01=_Eb07A01=_Ed11A01=	皮球_Bp35A02@
人_Aa01A01=_Ab02B01=_Dd17A02=_De01B02=_Dn03A04=	小巧玲珑_Eb33C01=	鸟儿_Bi11B01=
思绪_Df01A04=_Df01A08=	蔓延_Ih03A04=	羊肠小道_Cb27A05=
雪花_Bf01B01=	纷纷扬扬_Eb01C02=	鹅毛_Dg02A01=
春天_Ca19B01=	快乐_Ga01A01=	娃娃_Ab04B01=
荷叶_Bh11B03@	细心_Ee28A01=	妈妈_Ah04B01=_An07C01=
一切_Eb02C01=	离开_Hf07A01=_Id21D01=	梦_Df10D01=
羽毛球_Bp12B06#	穿梭_Ka11A01=	小鸟_Bi11B01=
野花_Bh02A45#	张望_Fc04A09=	眼睛_Bk03A01=
叶子_Bh11B01=_Bo32A02=	调皮_Ee09C01=	小孩_Ab04B01=
星星_Bd01B01=_Eb01B01=	顽皮_Ee09C01=	小孩_Ab04B01=
人们_Aa01C01=	勇敢_Ee13A01=	海燕_Bi12E02=
幸福_Da09A01=_Ef09A01=	照_Bp19B05=_Dk17B07=_Dk32A01=_Hh03A01=_Ia07A01=_Ia07A05=_Kb01A02=_Kb07A01=	阳光_Bg03B02=
母亲_Ah04B01=	温暖_Eb26D01=	春风_Bf02A17@
根须_Bh11A02=	细细的_Ea06B01=	胡子_An03A01=_Bk12C01=
眼睛_Bk03A01=	发光_Ia07B01=	红宝石_Ba08A06#
感情_Df04B01=	美好_Ed03A01=	水晶_Ba01F09#
青春_Ca16A01=_Ca19B01=_Eb36B01=	绚丽_Eb30A07=	烟火_Bg03A12=_Bp36B02=_Br03A03=
花骨朵_Bh11C02=	可爱_Ed40A01=	酒杯_Bp07B03=
花瓣_Bh11C04=	美_Eb30A01=	水墨画_Dk31A12#
知识_Dk02C01=	照亮_Ia07A02=	明灯_Bp01A17#_Hj43A01=
人_Aa01A01=_Ab02B01=_Dd17A02=_De01B02=_Dn03A04=	无助_Ef09B01=	孩子_Ab04B01=_Ah14C01=
雨_Bf01A01=_Bf01A05=	清新_Eb28C01=	甘露_Bh06A17=
同学_Aj04A01=	涌出_Jd07A01=	潮水_Bf07A01=
湖水_Be06A01=	无瑕_Ed03A02=	翡翠_Bm16B03#
初冬_Ca19E02@	美丽_Eb30A01=	公主_Af06A06=
心里_Bk05C05=_Df02A01=	温暖_Eb26D01=	春天_Ca19B01=
薄雾_Bf05B06#	美丽_Eb30A01=	图画_Dk31A01=
亲情_Db10B03=	绽放_Ib21A01=	花儿_Bh02A01=
母爱_Df04B07#_Gb09B09#	透明_Eb19A02=	雪_Bf01B01=_Ec04A01=_Jd10B02=
孩子_Ab04B01=_Ah14C01=	快乐_Ga01A01=	太阳_Bd02A01=_Bg03B02=
梅花_Bh02A09=	洁白_Ec04A01=	大雪_Ca24A07#
人们_Aa01C01=	纯洁_Ee43A02=	水_Be05B01=_Bg01A01@_Bg01B01=_Dn09A02=
星星_Bd01B01=_Eb01B01=	明亮_Eb18A01=	珍珠_Bm16A01=
大海_Be05A01=	蓝_Bh09A19=	蓝天_Cb07A03=
眼泪_Bl03A01=	涌_Id10D01=	洪水_Bg01A03=
老师_Ae13A01=	燃烧_Ia09A01=	蜡烛_Bp22B01=
父母_Ah04C01=	无私_Ee40D01=_Ee40D05=	雨伞_Bp34A01=
葡萄_Bh07A24=	透明_Eb19A02=	水晶_Ba01F09#
橘子_Bh07A04=	红_Dj04B02=_Ec01A01=_Ed25A01=_Ed25C01=_Ee37A01=_If03C01=	灯笼_Bp01A09=
春天_Ca19B01=	奔跑_Fb01B01=	娃娃_Ab04B01=
等待_Hi07A01=	枯黄_Ec01B01=	落叶_Bh11B07#
脸_Bc02C01=_Bk02B01=_Da26C01=	红通通_Ec01A01=	苹果_Bh07A14=
冬天_Ca19E01=	纯洁_Ee43A02=	心灵_Df02A01=_Ee16D02=
月光_Bg03B05=	源源不断_Ka11A04=	丝绸_Bq02A01=
人_Aa01A01=_Ab02B01=_Dd17A02=_De01B02=_Dn03A04=	笔直_Ea08A01=	哨兵_Ae10D08=
树木_Bh01A01=	美丽_Eb30A01=	云_Bf02B01=_Bf02B03=_Hi12A01=
人_Aa01A01=_Ab02B01=_Dd17A02=_De01B02=_Dn03A04=	单纯_Ed35A01=	诗_Dk27A01=
月亮_Bd02B01=	羞答答_Ic02A01=	少女_Ab01B04=
浪花_Bg02B01=	淘气_Ee09C01=	男孩_Dd15D04#
弟弟_Ah09B01=	可爱_Ed40A01=	鹿_Bi05A01=
事情_Da01A01=_Di19A01=_Di19B01=	多_Dn05B04=_Dn05C01=_Eb01A01=_Ih05A01=_Ka01A02=_Ka01B01=_Ka05D01=	星星_Bd01B01=_Eb01B01=
柳树_Bh01A12=	亭亭玉立_Eb30A11=	少女_Ab01B04=
人_Aa01A01=_Ab02B01=_Dd17A02=_De01B02=_Dn03A04=	哭泣_Ic01B03=	孩子_Ab04B01=_Ah14C01=
草地_Be01B03=_Bn20A06=	厚厚的_Ea05C01=	地毯_Bp28C02#
雨_Bf01A01=_Bf01A05=	细细的_Ea06B01=	针_Bb05A05#_Bo20A02=_Bo20A03=_Bp04A01=_Br13A09=
雪花_Bf01B01=	可爱_Ed40A01=	精灵_Dh01C01=_Ee15A01=
事情_Da01A01=_Di19A01=_Di19B01=	激起_Je06B01=	石子_Bm04A16=
人们_Aa01C01=	生机勃勃_Dd14B02=	清晨_Ca27B02=
阳光_Bg03B02=	温暖_Eb26D01=	雨滴_Bf01A02=
人_Aa01A01=_Ab02B01=_Dd17A02=_De01B02=_Dn03A04=	纯洁_Ee43A02=	云_Bf02B01=_Bf02B03=_Hi12A01=
汽车_Bo21A26#	穿梭_Ka11A01=	鱼儿_Bi14A01=
天空_Cb07A01=	美丽_Eb30A01=	公主_Af06A06=
太阳_Bd02A01=_Bg03B02=	慈祥_Ee01B01=	长者_Ab02A01=_Ai02B01=_Ak03C03=
蝌蚪_Bi10B01=	追逐_Gb04C01=_Hj67C01=	小孩子_Ab04B01=
雪_Bf01B01=_Ec04A01=_Jd10B02=	淹没_Id11B01=	海水_Bg01A15#
天空_Cb07A01=	干净_Ef12A01=	友谊_Db10B01=
人们_Aa01C01=	勇往直前_Ie12A02=	梅花_Bh02A09=
雪_Bf01B01=_Ec04A01=_Jd10B02=	晶莹剔透_Eb19A02=	精灵_Dh01C01=_Ee15A01=
妈妈_Ah04B01=_An07C01=	温暖_Eb26D01=	太阳_Bd02A01=_Bg03B02=
妈妈_Ah04B01=_An07C01=	照耀_Ia07A01=	月亮_Bd02B01=
大树_Bh01A01=	笔直_Ea08A01=	士兵_Ae10D01=
湖面_Bc02C15#	平静_Ef01B01=	镜子_Bp01B01=_Bp01C01=
人_Aa01A01=_Ab02B01=_Dd17A02=_De01B02=_Dn03A04=	蜷缩_Fd04D01=_Id04B02=	猫_Bi08A01@
花瓣_Bh11C04=	柔软_Eb10B01=	丝绸_Bq02A01=
时光_Ca03B01=_Ca04A01=	无情_Ed15A03=	流水_Bg01A02=
夕阳_Bd02A03=_Ca17A01=	美丽_Eb30A01=	红晕_Bg03B15#
童年_Ca15A01=	五彩缤纷_Ec06B01=	泡泡_Bg02A01=
一切_Eb02C01=	涌_Id10D01=	浪潮_Da02C01=
景象_Da21A01=_Dc02B01=	清新_Eb28C01=	乐曲_Dk28C01=
时间_Ca03B01=	流过_Hf06A05#	沙子_Bb02A02=_Bm04D01=
人_Aa01A01=_Ab02B01=_Dd17A02=_De01B02=_Dn03A04=	调皮_Ee09C01=	猴子_Bi04A03=
秋_Ca03A01=_Ca18A01=_Ca19D01=_Ib22D01=	美丽_Eb30A01=	少女_Ab01B04=
鹅卵石_Bm04A14=	绚丽夺目_Eb30A07=	玛瑙_Ba08A06#
星星_Bd01B01=_Eb01B01=	宝贵_Ed27A01=	珍珠_Bm16A01=
母爱_Df04B07#_Gb09B09#	无私_Ee40D01=_Ee40D05=	雪_Bf01B01=_Ec04A01=_Jd10B02=
祖国_Di02A22#	舒缓_Eb23B01=	歌_Dk28B01=_Hh04A01=
记忆_Da16C01=_Gb07A01=	浮现_Jd06D01=	电影_Dk29D01=
大地_Cb07B01=_Di01A01=	好看_Eb30A01=	花坛_Bn20A05=
雪花_Bf01B01=	洁白_Ec04A01=	仙女_Ac03A01=_Dh01A05=
生命_Da17A01=	挺拔_Ed22A01=	苍松_Bh01A05=
一切_Eb02C01=	刻_Fa28B01=_Hg19C01=	往事_Da07A01=
白杨_Bh01A11=	坚强_Ee12B01=	卫兵_Ae10D08=
柳树_Bh01A12=	直立_Fb03C03=_Id07A01=	战士_Ae10D01=
人_Aa01A01=_Ab02B01=_Dd17A02=_De01B02=_Dn03A04=	透明_Eb19A02=	玻璃_Bm15C01=
小朋友_Ab04B01=	叽叽喳喳_Kf02A02=	鸟儿_Bi11B01=
母亲_Ah04B01=	勤劳_Ee24A01=	蜜蜂_Bi19A01=
人_Aa01A01=_Ab02B01=_Dd17A02=_De01B02=_Dn03A04=	固执_Ee16C01=	孩子_Ab04B01=_Ah14C01=
笑声_Bg07A39#	明亮_Eb18A01=	山泉_Be07A04#
人_Aa01A01=_Ab02B01=_Dd17A02=_De01B02=_Dn03A04=	无助_Ef09B01=	蚱蜢_Bi21A01=
小孩_Ab04B01=	安静_Ef01B01=	棋子_Bp12C01=
桂花_Bh02A10@	羞答答_Ic02A01=	小姑娘_Ab01B04=
晚风_Bf02A27=_Bf02A29#	温柔_Ed15C01=	手_Aa01A07=_Bk08C01=_Fa06A01=_Ka24A02=
山脉_Be04A01=	美丽_Eb30A01=	装饰_Bp33A01=_Dc01D01=_Hd03C01=
雪花_Bf01B01=	飘_Id13A01=	降落伞_Bp34A04@
脸_Bc02C01=_Bk02B01=_Da26C01=	圆_Cb07A01=_Dj05A01=_Ea13B01=_Eb07A01=_Ed11A01=	苹果_Bh07A14=
梦想_Gb04A01=	多_Dn05B04=_Dn05C01=_Eb01A01=_Ih05A01=_Ka01A02=_Ka01B01=_Ka05D01=	星星_Bd01B01=_Eb01B01=
文字_Dk05A01=	华丽_Eb30A03=	幻觉_Df04A04#
汽车_Bo21A26#	奔驰_Fb01B04=	浪花_Bg02B01=
自行车_Bo21A06=	载_Ca18A01=_Hf05C02=_Jd03A01=_Jd06A01=	外公_Ah03C01=
企鹅_Bi11B45@	可爱_Ed40A01=	绅士_Af03C01=
日子_Ca03B01=_Ca03B02=_Da17B01=	温柔_Ed15C01=	女孩_Dd15D04#
妈妈_Ah04B01=_An07C01=	高兴_Ga01A01=	小孩子_Ab04B01=
人_Aa01A01=_Ab02B01=_Dd17A02=_De01B02=_Dn03A04=	晶莹_Eb18A05=	玻璃_Bm15C01=
镁光灯_Bp01A17#	盯_Fc04A02=	眼睛_Bk03A01=
日子_Ca03B01=_Ca03B02=_Da17B01=	爬行_Fd08A01=	蜗牛_Bi18A43=
人_Aa01A01=_Ab02B01=_Dd17A02=_De01B02=_Dn03A04=	奔_Dn05B05=_Fb01A07=_Fb01B01=_Hj38A01=_Hj63B01=_Kb01A01=	箭_Bo29B01=
寒风_Bf02A07=	插入_Fa12B01=	箭_Bo29B01=
花朵_Bh11C01=	洁白_Ec04A01=	云朵_Bf02B01=
眸子_Bk03A01=_Bk03A15=	深邃_Ea05A01=	钻石_Bm16E01=
梦想_Gb04A01=	温馨_Ed33A01=	童话_Dk25B02#
脸_Bc02C01=_Bk02B01=_Da26C01=	红通通_Ec01A01=	柿子_Bh07A33=
校园_Cb08B27#	呵护_Hl03A01=	母亲_Ah04B01=
家_Aa01A07=_Ah08B01=_Al02B01=_Cb28A03=_Di05B01=_Di05B10=_Di10B01=_Dn08A27=_Ed26B02=	温暖_Eb26D01=	阳光_Bg03B02=
人_Aa01A01=_Ab02B01=_Dd17A02=_De01B02=_Dn03A04=	培育_Hg07A01=	园丁_Ae02A12=_Ae13A01=
人们_Aa01C01=	快乐_Ga01A01=	树苗_Bh12B03#
眼睛_Bk03A01=	水灵灵_Eb30A02=	葡萄_Bh07A24=
乌云_Bf02B07#_Bk11B04=	奔腾_Fb01B03=	军队_Di11A01=
幸福_Da09A01=_Ef09A01=	短暂_Eb25A01=	烟火_Bg03A12=_Bp36B02=_Br03A03=
雪_Bf01B01=_Ec04A01=_Jd10B02=	洁白_Ec04A01=	蒲公英_Bh08A28@
事_Da01A01=_Da01C01=_Di19A01=_Di22A01=_Hi37B01=_Hj19A01=	跳跃_Fb02A01=	音符_Dk04C02#
